81710,85.0,78.0,0.842,0.904,80.5,79.0,13.70,2698,31.70,10,183,0.892,0.00,0.00,,,111.20,1008,41.00,40.5,41.0,4.48,3.19,37.28,0.96,6.64,269
81792,85.0,78.0,0.822,0.897,78.5,78.5,13.70,2690,32.44,11,183,0.892,0.00,0.00,,,111.20,1008,41.00,40.5,41.0,4.58,3.28,37.28,0.98,6.64,269
81882,85.5,79.0,0.829,0.890,79.5,79.0,13.80,2690,33.18,11,183,0.892,0.00,0.00,,,111.20,1008,41.00,40.5,41.0,4.77,3.39,37.28,0.98,6.64,269
81960,85.5,79.0,0.836,0.890,80.0,79.0,13.70,2703,33.18,11,183,0.892,0.00,0.00,,,111.20,1008,41.00,40.5,41.0,4.75,3.37,37.28,0.98,6.64,269
82042,86.5,80.5,0.829,0.884,80.5,79.5,13.70,2698,34.65,12,183,0.892,0.00,0.00,,,111.20,1008,41.00,41.0,41.0,5.17,3.53,37.28,1.00,7.81,269
82120,87.5,81.0,0.836,0.890,81.5,81.0,13.70,2705,36.13,12,183,0.888,0.00,0.00,,,111.20,1008,41.00,40.5,41.0,5.42,3.98,37.28,1.04,7.81,269
82210,87.5,82.0,0.829,0.884,82.0,83.5,13.70,2726,36.50,13,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.0,41.5,5.42,4.00,37.28,1.04,7.81,269
82292,87.5,82.0,0.815,0.877,80.5,81.0,13.80,2712,36.87,13,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.0,41.5,5.41,3.95,37.28,1.04,7.81,269
82370,88.0,82.0,0.822,0.877,81.0,81.0,13.70,2735,36.50,13,183,0.888,0.00,0.00,,,111.20,1008,41.00,41.5,41.5,5.34,3.87,37.90,1.04,8.20,269
82452,87.5,82.0,0.815,0.870,80.5,80.5,13.70,2726,36.50,13,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.5,41.5,5.34,3.85,37.90,1.04,8.20,269
82529,88.0,82.5,0.822,0.870,81.5,80.5,13.70,2747,36.50,13,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.5,42.0,5.34,3.85,37.90,1.04,8.20,269
82599,88.0,82.5,0.808,0.870,80.0,81.0,13.80,2739,36.50,13,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.5,41.5,5.36,3.87,37.90,1.04,8.20,269
82685,88.0,82.5,0.822,0.870,81.5,81.0,13.70,2747,36.50,12,183,0.886,0.00,0.00,,,111.20,1008,41.00,41.5,41.5,5.36,3.91,37.90,1.04,8.20,269
82763,88.0,82.5,0.815,0.863,80.5,80.5,13.80,2752,36.13,12,183,0.888,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.28,3.85,37.90,1.04,8.20,269
82841,88.0,82.5,0.815,0.863,80.5,80.0,13.70,2761,36.13,13,183,0.888,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.28,3.79,37.90,1.04,8.20,269
82923,88.0,82.5,0.822,0.870,81.5,80.5,13.70,2760,36.13,12,183,0.888,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.28,3.84,37.90,1.04,8.20,269
83000,88.0,81.5,0.815,0.877,80.5,80.0,13.70,2767,35.76,12,183,0.890,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.20,3.76,38.53,1.04,8.20,269
83082,88.0,82.5,0.822,0.877,81.5,81.5,13.70,2766,36.13,13,183,0.888,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.29,3.83,38.53,1.04,8.20,269
83172,88.0,81.5,0.822,0.870,81.0,79.5,13.70,2786,35.76,13,183,0.890,0.00,0.00,,,109.40,1008,41.00,42.0,42.0,5.22,3.75,38.53,1.04,8.20,269
83250,88.0,82.0,0.822,0.863,81.5,80.5,13.70,2780,35.76,12,183,0.888,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,5.29,3.79,38.53,1.04,8.20,269
83340,88.0,81.5,0.822,0.877,81.5,80.5,13.70,2797,35.76,13,183,0.888,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,5.26,3.77,38.53,1.04,8.20,269
83422,88.0,82.0,0.822,0.870,81.5,80.5,13.70,2796,36.50,13,183,0.888,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,5.30,3.82,38.53,1.05,8.98,269
83500,88.5,82.5,0.822,0.877,81.5,81.5,13.70,2807,38.34,14,183,0.881,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,5.97,4.38,38.53,1.07,10.16,269
83582,89.5,85.5,0.829,0.904,84.0,86.0,13.70,2824,43.88,16,183,0.878,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,7.11,5.51,39.15,1.19,12.89,269
83660,89.5,87.0,0.829,0.884,84.5,87.5,13.70,2838,48.31,18,183,0.878,0.00,0.00,,,107.60,1008,41.00,42.0,42.0,7.97,5.99,39.15,1.25,13.67,269
83742,89.5,87.0,0.815,0.877,83.0,87.0,13.70,2847,51.63,19,183,0.878,0.00,0.00,,,107.60,1008,41.00,41.0,41.0,8.42,6.32,39.15,1.29,14.84,269
83840,89.5,86.5,0.815,0.870,83.0,85.0,13.70,2863,53.47,20,183,0.878,0.00,0.00,,,107.60,1008,41.00,40.5,40.5,8.37,6.60,39.77,1.33,15.23,269
83930,89.5,86.5,0.808,0.877,82.5,85.5,13.70,2873,53.47,20,183,0.878,0.00,0.00,,,107.60,1008,41.00,40.5,40.5,8.32,6.60,39.77,1.31,15.23,269
84012,90.0,86.5,0.815,0.863,83.5,85.0,13.70,2891,52.37,19,183,0.878,0.00,0.00,,,105.80,1008,41.00,41.0,41.0,8.20,6.20,39.77,1.29,14.45,269
84102,90.5,86.5,0.815,0.856,84.0,84.5,13.80,2900,51.26,19,185,0.878,0.00,0.00,,,105.80,1008,41.00,41.5,41.5,8.01,6.12,39.77,1.29,14.06,269
84192,91.0,86.5,0.801,0.870,83.0,85.5,13.70,2916,50.89,19,185,0.878,0.00,0.00,,,105.80,1008,41.00,41.5,41.5,8.00,6.02,40.39,1.29,14.06,269
84270,91.0,86.0,0.815,0.870,84.5,85.0,13.70,2934,50.15,19,183,0.878,0.00,0.00,,,105.80,1008,41.00,41.5,41.5,7.87,5.91,40.39,1.27,14.06,269
84352,91.0,86.0,0.822,0.877,85.0,86.0,13.70,2942,49.41,18,183,0.878,0.00,0.00,,,105.80,1008,41.00,42.0,42.0,7.77,5.86,41.01,1.27,14.06,269
84430,91.5,86.0,0.822,0.877,84.0,86.0,13.70,2972,46.83,14,183,0.878,0.00,0.00,,,105.80,1008,41.00,42.0,42.0,6.69,5.26,41.01,1.07,9.77,269
84512,87.5,80.0,0.815,0.856,81.5,77.0,13.70,2919,35.02,12,185,0.892,0.00,0.00,,,105.80,1008,41.00,42.0,42.0,4.21,3.15,41.01,1.02,7.42,269
84602,82.5,75.5,0.801,0.801,74.0,68.5,13.70,2949,29.86,10,185,0.892,0.00,0.00,,,104.00,1008,41.00,42.0,42.0,3.76,2.51,41.01,0.94,5.47,269
84680,82.0,75.5,0.842,0.904,73.5,73.0,13.70,2918,22.11,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,40.0,40.5,2.57,1.78,40.39,0.78,1.95,269
84762,84.0,77.5,0.870,0.945,81.5,82.0,13.70,2770,20.63,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,39.0,39.0,2.56,2.02,40.39,0.76,1.56,269
84839,83.0,78.0,0.952,1.048,89.0,87.0,13.70,2953,20.26,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,39.5,39.5,2.64,2.02,39.77,0.78,1.56,269
84921,83.5,77.5,1.021,1.007,95.5,85.5,13.80,2854,20.63,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,39.5,39.5,2.81,2.13,39.77,0.78,1.56,269
85011,83.5,78.0,1.075,0.952,100.5,83.0,13.80,2879,20.26,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,39.5,39.5,2.78,2.13,39.77,0.78,1.56,269
85089,83.5,78.0,1.014,1.007,95.0,88.0,13.80,2849,20.26,6,183,0.892,0.00,0.00,,,104.00,1008,41.00,39.5,39.5,2.78,2.09,39.77,0.78,1.56,269
85159,83.5,77.5,1.075,0.918,100.5,87.5,13.80,2862,20.63,6,185,0.892,0.00,0.00,,,104.00,1008,41.00,39.5,39.5,2.82,2.14,39.77,0.76,1.56,269
85249,84.0,77.5,1.048,0.966,98.5,84.0,13.80,2849,20.63,6,185,0.892,0.00,0.00,,,104.00,1008,41.00,39.0,39.5,2.85,2.11,39.15,0.78,2.34,269
85331,83.5,77.0,0.986,0.966,92.5,78.5,13.80,2827,21.37,6,183,0.892,0.00,0.00,,,105.80,1008,41.00,39.5,39.5,2.90,2.14,39.15,0.78,3.13,269
85409,83.0,75.5,1.000,0.952,93.0,80.5,13.80,2805,22.11,8,185,0.892,0.00,0.00,,,105.80,1008,41.00,39.5,39.5,3.11,2.29,39.15,0.84,3.52,269
85499,81.5,73.5,0.932,0.890,87.5,77.0,13.80,2775,25.43,8,185,0.892,0.00,0.00,,,105.80,1008,41.00,40.0,40.0,3.57,2.58,38.53,0.86,4.30,269
85590,82.0,73.5,0.966,0.925,89.0,76.0,13.80,2821,26.54,9,185,0.892,0.00,0.00,,,107.60,1008,41.00,41.0,41.0,3.92,2.73,39.15,0.88,4.30,269
85672,82.0,73.5,0.870,0.870,80.0,76.5,13.80,2783,26.54,9,185,0.892,0.00,0.00,,,107.60,1008,41.00,40.5,40.5,3.66,2.65,38.53,0.88,4.30,269
85762,82.0,73.5,0.849,0.911,78.0,74.5,13.80,2771,26.54,9,185,0.892,0.00,0.00,,,107.60,1008,41.00,40.5,40.5,3.65,2.58,38.53,0.90,4.69,269
85840,83.0,74.5,0.822,0.856,76.5,71.5,13.70,2774,27.27,9,183,0.892,0.00,0.00,,,107.60,1008,41.00,41.0,41.0,3.80,2.67,38.53,0.90,4.69,269
85930,82.0,73.5,0.815,0.856,75.0,71.0,13.70,2770,26.54,9,183,0.892,0.00,0.00,,,107.60,1008,41.00,40.5,40.5,3.58,2.56,38.53,0.90,4.69,269
86012,82.5,73.5,0.836,0.877,77.5,72.0,13.70,2735,26.54,9,183,0.892,0.00,0.00,,,109.40,1008,41.00,40.5,40.5,3.62,2.54,37.90,0.90,4.69,269
86102,83.5,75.0,0.877,0.897,79.5,75.5,13.80,2762,27.64,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.80,2.68,37.90,0.90,4.69,269
86180,83.5,75.0,0.842,0.890,79.0,75.0,13.80,2743,27.64,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.81,2.66,37.90,0.90,4.69,269
86290,83.0,75.0,0.822,0.890,77.5,75.0,13.80,2733,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.83,2.70,37.90,0.90,4.69,269
86380,83.0,75.0,0.822,0.877,76.5,74.5,13.80,2718,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.5,40.5,3.83,2.72,37.90,0.90,4.69,269
86471,83.0,74.5,0.815,0.877,76.0,73.0,13.80,2730,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.82,2.67,37.90,0.90,4.69,269
86553,83.5,75.0,0.815,0.863,76.5,72.5,13.80,2755,27.64,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.81,2.66,37.90,0.90,4.69,269
86630,82.5,74.0,0.815,0.877,75.5,71.5,13.80,2733,27.27,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.5,40.5,3.72,2.63,37.90,0.90,4.69,269
86712,83.0,75.0,0.822,0.884,76.5,74.5,13.80,2736,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,41.0,41.0,3.83,2.71,37.90,0.90,4.69,269
86790,83.0,74.5,0.822,0.884,76.5,74.5,13.70,2728,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.5,41.0,3.81,2.66,37.28,0.90,4.69,269
86872,82.5,74.5,0.808,0.877,76.0,73.5,13.70,2706,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.78,2.68,37.28,0.90,4.69,269
86970,83.0,75.0,0.815,0.884,76.0,74.5,13.80,2706,28.38,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.5,40.5,3.86,2.73,37.28,0.90,4.69,269
87060,82.5,74.5,0.808,0.877,75.5,73.0,13.80,2699,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.82,2.69,37.28,0.90,4.69,269
87142,83.0,74.5,0.815,0.870,76.0,72.5,13.80,2689,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.89,2.70,37.28,0.90,4.69,269
87220,83.0,74.5,0.822,0.877,76.5,73.0,13.80,2677,28.38,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.5,40.5,3.89,2.70,37.28,0.90,4.69,269
87302,82.5,74.5,0.822,0.884,76.0,73.0,13.80,2688,28.38,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.84,2.73,37.28,0.90,4.69,269
87392,83.0,75.0,0.822,0.877,76.5,73.5,13.70,2698,28.38,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.86,2.72,37.28,0.90,4.69,269
87470,83.0,74.5,0.829,0.884,77.0,74.0,13.70,2696,28.01,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.84,2.70,37.28,0.90,4.69,269
87552,83.0,74.5,0.836,0.884,77.0,74.0,13.70,2687,28.38,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,40.0,40.5,3.89,2.73,37.28,0.90,4.69,269
87642,82.5,74.5,0.856,0.884,79.0,72.5,13.70,2661,28.75,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.5,40.0,3.89,2.67,36.66,0.90,4.69,269
87732,82.5,74.5,0.897,0.884,83.0,74.0,13.70,2649,28.75,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.0,40.0,3.93,2.75,36.66,0.88,4.69,269
87810,82.5,74.5,0.849,0.904,78.5,75.5,13.70,2655,28.75,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.0,40.0,3.92,2.76,36.66,0.90,4.69,269
87892,82.0,74.0,0.836,0.897,77.0,74.5,13.70,2650,28.75,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.0,39.5,3.82,2.72,36.66,0.90,4.69,269
87970,82.0,74.0,0.822,0.890,75.5,74.0,13.70,2643,28.38,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,40.0,3.81,2.71,36.66,0.88,4.69,269
88052,82.5,74.5,0.829,0.884,76.5,74.0,13.70,2645,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,40.0,3.92,2.72,36.66,0.90,4.69,269
88130,82.5,74.5,0.822,0.884,76.0,74.0,13.80,2648,28.75,9,185,0.892,0.00,0.00,,,109.40,1008,41.00,39.0,39.5,3.89,2.72,36.66,0.88,4.69,269
88220,82.5,74.5,0.822,0.877,76.0,73.0,13.80,2655,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.5,40.0,3.92,2.73,36.66,0.90,4.69,269
88301,82.5,74.5,0.829,0.884,76.5,74.0,13.70,2650,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,40.0,3.88,2.74,36.66,0.90,4.69,269
88379,82.5,74.5,0.822,0.877,76.0,73.0,13.70,2657,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,40.0,3.86,2.73,36.66,0.88,4.69,269
88461,82.5,74.0,0.815,0.884,75.5,73.5,13.70,2652,28.38,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,40.0,3.84,2.66,36.66,0.90,4.69,269
88543,82.0,74.0,0.822,0.884,75.5,74.0,13.80,2632,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,39.5,3.89,2.72,36.66,0.90,4.69,269
88621,82.0,74.0,0.829,0.890,76.0,74.0,13.80,2613,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.5,3.86,2.70,36.04,0.90,4.69,269
88703,82.0,74.0,0.822,0.897,75.5,74.5,13.80,2624,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.5,3.90,2.72,36.04,0.90,4.69,269
88781,82.0,74.0,0.836,0.890,76.0,74.5,13.80,2636,28.38,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,39.0,39.5,3.85,2.68,36.66,0.90,4.69,269
88875,81.5,73.5,0.829,0.897,76.5,74.0,13.80,2607,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.82,2.70,36.04,0.90,4.69,269
88969,82.0,74.0,0.829,0.904,77.5,75.0,13.80,2612,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.5,3.88,2.71,36.04,0.90,4.69,269
89043,82.0,74.0,0.829,0.904,75.5,75.0,13.80,2621,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.5,3.86,2.72,36.04,0.90,4.69,269
89121,82.0,74.0,0.822,0.890,75.5,74.0,13.80,2612,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.5,3.84,2.71,36.04,0.90,4.69,269
89215,81.5,74.0,0.829,0.890,75.5,74.5,13.80,2602,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.88,2.75,36.04,0.88,4.69,269
89309,81.5,74.0,0.829,0.897,77.0,75.0,13.70,2600,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.5,39.0,3.87,2.72,36.04,0.90,4.69,269
89391,81.5,74.0,0.836,0.890,76.5,75.0,13.70,2604,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.87,2.73,36.04,0.90,4.69,269
89473,81.5,74.0,0.836,0.884,76.0,73.5,13.70,2605,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.86,2.70,36.04,0.90,4.69,269
89551,81.5,74.0,0.836,0.897,75.5,74.5,13.80,2597,29.12,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.89,2.75,36.04,0.90,4.69,269
89633,82.0,74.0,0.836,0.897,77.0,74.5,13.70,2593,29.12,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.93,2.76,36.04,0.90,4.69,269
89711,81.5,74.0,0.836,0.884,76.5,73.5,13.80,2602,29.12,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.89,2.72,36.04,0.90,4.69,269
89792,81.5,74.0,0.836,0.890,76.5,73.5,13.80,2596,28.75,9,185,0.892,0.00,0.00,,,111.20,1008,41.00,38.0,39.0,3.84,2.69,36.04,0.90,4.69,269
89870,83.5,71.5,0.836,0.904,77.5,72.5,13.70,2560,18.79,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,36.5,37.5,1.94,2.16,35.42,0.72,0.00,269
89960,84.0,76.0,0.836,0.897,78.5,76.0,13.80,2445,19.52,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,35.5,36.0,2.58,1.76,36.04,0.72,0.00,269
90042,84.0,77.0,0.925,0.959,87.0,83.0,13.80,2579,19.16,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,37.0,37.5,2.58,1.72,35.42,0.72,0.00,269
90120,83.5,77.0,1.000,1.000,93.0,86.5,13.80,2529,19.52,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,36.5,37.0,2.61,1.83,35.42,0.70,0.00,269
90210,83.5,77.0,1.089,1.041,102.0,90.0,13.80,2529,19.16,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,36.5,37.5,2.58,1.82,35.42,0.70,0.00,269
90300,84.0,76.5,1.103,1.068,104.0,91.5,13.70,2505,19.89,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,36.0,37.0,2.72,1.88,34.80,0.72,0.00,269
90382,83.0,76.5,1.082,0.966,100.5,83.0,13.70,2494,19.16,5,185,0.892,0.00,0.00,,,111.20,1008,41.00,36.0,37.0,2.52,1.82,34.80,0.70,0.00,269
90460,83.0,76.5,1.130,1.021,105.0,87.5,13.60,2516,18.42,5,185,0.892,0.00,0.00,,,113.00,1008,41.00,36.0,37.0,2.48,1.77,34.80,0.72,0.00,269
90550,83.0,76.0,1.103,0.959,102.5,81.5,13.60,2428,18.79,5,185,0.892,0.00,0.00,,,113.00,1008,41.00,34.5,35.5,2.52,1.79,34.18,0.70,0.00,269
90640,83.0,76.0,1.082,1.000,100.5,85.0,13.60,2416,18.79,4,185,0.892,0.00,0.00,,,113.00,1008,41.00,35.0,35.0,2.52,1.76,33.55,0.70,0.00,269
90722,83.0,75.5,1.082,0.979,100.5,84.0,13.50,2404,18.79,4,185,0.892,0.00,0.00,,,113.00,1008,41.00,34.5,34.5,2.52,1.78,32.93,0.66,0.00,269
90800,83.0,75.0,1.082,0.959,100.5,80.5,13.50,2337,19.52,4,185,0.892,0.00,0.00,,,113.00,1008,41.00,33.5,33.5,2.60,1.79,32.93,0.68,0.00,269
90890,83.0,74.0,1.034,0.938,97.0,78.0,13.50,2223,19.89,4,185,0.892,0.00,0.00,,,113.00,1008,41.00,31.5,31.0,2.69,1.88,32.31,0.70,0.00,269
90980,80.5,70.5,1.014,0.959,91.5,76.0,13.60,2076,20.63,4,185,0.892,0.00,0.00,,,114.80,1008,41.00,29.0,28.5,2.72,1.91,31.07,0.68,0.00,269
91062,79.0,68.5,1.000,0.959,88.5,73.5,13.60,1997,21.74,4,185,0.892,0.00,0.00,,,114.80,1008,41.00,28.0,27.5,2.78,2.02,31.07,0.70,0.00,269
91140,77.0,67.5,0.986,0.877,84.5,69.0,13.60,1881,23.22,4,185,0.892,0.00,0.00,,,114.80,1008,41.00,26.5,26.0,2.84,2.07,29.83,0.68,0.00,269
91230,75.0,65.0,0.986,0.952,83.0,69.5,13.60,1804,23.95,4,185,0.892,0.00,0.00,,,116.60,1008,41.00,25.0,24.5,2.92,2.14,29.20,0.68,0.00,269
91312,72.0,63.0,0.959,0.877,77.5,62.0,13.60,1702,25.43,4,185,0.892,0.00,0.00,,,116.60,1008,41.00,24.0,23.0,3.00,2.20,28.58,0.70,0.00,269
91390,66.5,60.5,0.993,0.911,74.0,64.0,13.60,1619,28.01,4,185,0.892,0.00,0.00,,,116.60,1008,41.00,23.0,22.5,3.06,2.35,27.96,0.68,0.00,269
91472,67.0,60.5,0.973,0.938,73.0,60.5,13.60,1563,27.64,4,185,0.892,0.00,0.00,,,116.60,1008,41.00,22.0,22.5,2.93,2.38,27.34,0.70,0.00,269
91562,63.0,58.0,0.979,0.979,70.5,63.0,13.60,1453,30.23,4,185,0.892,0.00,0.00,,,116.60,1008,41.00,21.0,21.5,3.10,2.52,26.72,0.68,0.00,269
91652,62.0,57.5,1.000,0.925,69.5,59.5,13.70,1401,30.96,4,185,0.892,0.00,0.00,,,118.40,1008,41.00,20.5,21.0,3.16,2.49,26.10,0.70,0.00,269
91742,60.5,56.5,0.966,0.945,65.5,60.0,13.70,1306,31.33,4,185,0.892,0.00,0.00,,,118.40,1008,41.00,20.0,20.5,3.01,2.50,25.48,0.70,0.00,269
91820,60.5,57.0,0.897,0.932,61.0,62.0,13.70,1269,31.70,4,185,0.892,0.00,0.00,,,118.40,1008,41.00,19.5,20.0,3.15,2.48,24.85,0.70,0.00,269
91910,60.0,57.5,0.884,0.932,59.5,59.5,13.70,1219,31.70,4,185,0.892,0.00,0.00,,,118.40,1008,41.00,19.5,20.0,3.12,2.50,24.23,0.70,0.00,269
91993,60.0,59.5,0.856,0.932,57.5,62.0,13.70,1160,33.55,4,185,0.892,0.00,0.00,,,118.40,1008,41.00,20.0,20.0,3.31,2.78,22.99,0.68,0.00,269
92091,59.0,58.5,0.877,0.925,58.0,60.5,13.70,1183,32.44,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,19.5,20.0,3.14,2.67,21.75,0.70,0.00,269
92194,59.5,56.5,0.870,0.938,58.5,59.5,13.70,1287,31.33,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,19.5,20.0,3.05,2.56,21.13,0.70,0.00,269
92271,62.5,58.0,0.890,0.959,62.5,62.0,13.70,1467,29.49,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,21.0,21.5,3.01,2.39,19.88,0.70,0.00,269
92353,64.0,58.5,0.938,0.959,67.5,63.0,13.70,1527,29.86,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,21.5,22.0,3.14,2.43,19.26,0.70,0.00,269
92431,66.0,60.5,0.993,0.979,73.5,66.5,13.70,1623,28.75,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,22.5,22.5,3.10,2.43,18.64,0.68,0.00,269
92513,69.5,62.0,1.000,0.986,77.5,64.5,13.70,1702,26.90,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,23.5,23.0,3.04,2.31,18.02,0.68,0.00,269
92603,72.5,63.0,0.966,0.973,78.5,68.5,13.70,1779,25.80,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,25.0,23.5,3.06,2.20,17.40,0.70,0.00,269
92681,74.0,64.5,1.055,0.986,82.0,70.0,13.70,1808,24.32,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,25.0,24.0,2.96,2.20,16.16,0.70,0.00,269
92771,75.0,65.0,1.082,1.007,91.0,73.0,13.70,1856,24.32,4,185,0.892,0.00,0.00,,,120.20,1008,41.00,25.5,25.0,2.97,2.16,16.16,0.70,0.00,269
92861,75.5,65.5,0.973,0.966,82.5,71.0,13.70,1881,24.32,4,185,0.892,0.00,0.00,,,122.00,1008,41.00,26.0,25.0,2.97,2.12,15.53,0.68,0.00,269
92943,76.0,66.0,1.068,0.993,84.5,73.5,13.70,1875,23.58,4,187,0.892,0.00,0.00,,,122.00,1008,41.00,26.0,25.0,2.89,2.10,14.91,0.70,0.00,269
93021,75.0,64.5,1.055,0.979,88.5,71.0,13.70,1804,24.32,4,185,0.892,0.00,0.00,,,122.00,1008,41.00,25.5,24.5,2.96,2.13,14.91,0.70,2.73,269
93103,98.0,94.5,1.014,0.973,113.0,105.5,13.70,1701,90.00,27,185,0.878,0.00,0.00,,,122.00,1008,41.00,12.5,15.0,21.97,24.04,14.29,1.62,25.00,269
93181,110.0,93.5,1.055,0.781,127.5,100.0,13.70,1868,92.96,33,187,0.876,0.00,0.00,,,122.00,1008,41.00,11.5,15.0,22.66,20.67,13.67,1.87,30.47,269
93263,90.5,82.0,0.692,0.685,70.0,65.0,13.60,2343,45.35,10,187,0.892,0.00,0.00,,,122.00,1008,41.00,17.5,15.0,5.71,3.92,13.67,0.94,0.00,269
93340,78.0,69.0,0.692,0.747,60.5,57.5,13.70,2241,28.01,7,187,0.892,0.00,0.00,,,122.00,1008,41.00,17.5,17.5,1.77,1.25,13.05,0.82,0.00,269
93422,79.0,68.0,0.767,0.849,68.0,64.5,13.60,2276,23.95,5,187,0.892,0.00,0.00,,,122.00,1008,41.00,20.0,20.0,2.67,1.12,13.05,0.72,0.00,269
93533,81.0,70.0,0.829,0.884,72.5,70.0,13.70,2105,21.37,5,187,0.892,0.00,0.00,,,122.00,1008,41.00,22.5,20.0,2.66,1.79,12.43,0.70,0.00,269
93611,78.5,68.5,0.877,0.938,77.5,72.0,13.70,1982,22.11,4,187,0.892,0.00,0.00,,,120.20,1008,41.00,22.5,22.5,2.76,2.00,12.43,0.70,0.00,269
93693,77.0,67.0,0.945,1.007,81.5,75.5,13.70,1897,22.85,4,187,0.892,0.00,0.00,,,120.20,1008,41.00,25.0,25.0,2.82,2.08,11.81,0.70,0.00,269
