RPM,MAP,VE New Rear,VE New Front
2935,59.8,85.5,85.0
2920,57.2,85.5,85.0
2919,59.0,85.5,85.0
2919,46.5,85.5,85.0
2917,59.8,85.5,85.0
2917,55.7,85.5,85.0
2913,47.6,85.5,85.0
2911,59.0,85.5,85.0
2911,59.0,85.5,85.0
2909,56.1,85.5,85.0
2908,46.5,85.5,85.0
2905,42.4,85.5,85.0
2903,47.6,85.5,85.0
2901,55.0,85.5,85.0
2901,52.4,85.5,85.0
2892,55.3,85.5,85.0
2891,46.5,85.5,85.0
2886,43.5,85.5,85.0
2883,47.6,85.5,85.0
2883,46.5,85.5,85.0
2880,46.8,85.5,85.0
2872,47.9,85.5,85.0
2870,47.9,85.5,85.0
2868,47.2,85.5,85.0
2865,43.1,85.5,85.0
2864,46.1,85.5,85.0
2860,47.6,85.5,85.0
2859,41.3,85.5,85.0
2855,45.0,85.5,85.0
2834,50.9,85.5,85.0
2817,41.7,85.5,85.0
2815,47.2,85.5,85.0
2760,40.6,85.5,85.0
2684,40.9,85.5,85.0
2677,47.2,85.5,85.0
2675,45.7,85.5,85.0
2662,43.5,85.5,85.0
2659,46.1,85.5,85.0
2651,43.9,85.5,85.0
2631,49.4,85.5,85.0
2620,44.3,85.5,85.0
2569,43.9,85.5,85.0
2554,46.1,85.5,85.0
2408,54.6,85.5,85.0
2405,58.6,85.5,85.0
2947,57.5,85.5,84.5
2910,59.0,85.5,84.5
2909,58.3,85.5,84.5
2909,43.5,85.5,84.5
2905,55.7,85.5,84.5
2904,58.6,85.5,84.5
2899,57.9,85.5,84.5
2896,57.9,85.5,84.5
2889,51.3,85.5,84.5
2876,46.5,85.5,84.5
2863,46.8,85.5,84.5
2861,45.0,85.5,84.5
2860,62.3,85.5,84.5
2859,41.3,85.5,84.5
2857,45.7,85.5,84.5
2856,47.6,85.5,84.5
2849,50.5,85.5,84.5
2847,47.2,85.5,84.5
2846,60.5,85.5,84.5
2844,52.4,85.5,84.5
2834,42.8,85.5,84.5
2833,45.4,85.5,84.5
2822,42.0,85.5,84.5
2813,41.7,85.5,84.5
2811,44.3,85.5,84.5
2811,41.7,85.5,84.5
2807,42.0,85.5,84.5
2802,44.6,85.5,84.5
2800,41.3,85.5,84.5
2796,51.3,85.5,84.5
2795,41.7,85.5,84.5
2792,47.6,85.5,84.5
2790,41.7,85.5,84.5
2691,45.7,85.5,84.5
2674,44.6,85.5,84.5
2671,43.5,85.5,84.5
2640,46.5,85.5,84.5
2633,47.9,85.5,84.5
2623,43.9,85.5,84.5
2596,49.0,85.5,84.5
2591,55.0,85.5,84.5
2559,47.6,85.5,84.5
2552,47.6,85.5,84.5
2958,56.8,85.5,84.0
2924,56.1,85.5,84.0
2921,57.2,85.5,84.0
2881,55.7,85.5,84.0
2877,55.7,85.5,84.0
2873,59.8,85.5,84.0
2863,44.6,85.5,84.0
2858,51.6,85.5,84.0
2858,50.5,85.5,84.0
2858,48.3,85.5,84.0
2857,46.8,85.5,84.0
2857,45.0,85.5,84.0
2847,45.0,85.5,84.0
2844,47.2,85.5,84.0
2839,40.6,85.5,84.0
2836,54.2,85.5,84.0
2828,54.2,85.5,84.0
2826,50.5,85.5,84.0
2808,42.4,85.5,84.0
2804,42.0,85.5,84.0
2795,49.8,85.5,84.0
2782,43.5,85.5,84.0
2782,42.0,85.5,84.0
2772,41.3,85.5,84.0
2770,41.7,85.5,84.0
2763,41.7,85.5,84.0
2762,42.4,85.5,84.0
2750,43.9,85.5,84.0
2745,42.4,85.5,84.0
2742,43.9,85.5,84.0
2742,41.3,85.5,84.0
2736,45.4,85.5,84.0
2724,42.8,85.5,84.0
2720,41.7,85.5,84.0
2713,44.3,85.5,84.0
2696,45.0,85.5,84.0
2687,43.1,85.5,84.0
2680,42.0,85.5,84.0
2668,43.1,85.5,84.0
2654,46.5,85.5,84.0
2644,52.0,85.5,84.0
2631,47.6,85.5,84.0
2621,46.1,85.5,84.0
2619,49.8,85.5,84.0
2606,47.2,85.5,84.0
2503,49.0,85.5,84.0
2485,46.8,85.5,84.0
2446,58.6,85.5,84.0
2907,58.3,85.5,83.5
2879,55.3,85.5,83.5
2877,52.7,85.5,83.5
2866,59.8,85.5,83.5
2860,49.8,85.5,83.5
2859,47.2,85.5,83.5
2856,58.6,85.5,83.5
2850,60.5,85.5,83.5
2843,50.5,85.5,83.5
2842,42.8,85.5,83.5
2838,44.6,85.5,83.5
2829,48.3,85.5,83.5
2824,44.3,85.5,83.5
2822,48.3,85.5,83.5
2817,44.3,85.5,83.5
2812,44.6,85.5,83.5
2806,41.7,85.5,83.5
2802,44.6,85.5,83.5
2801,50.9,85.5,83.5
2798,42.8,85.5,83.5
2782,44.6,85.5,83.5
2776,44.3,85.5,83.5
2775,39.8,85.5,83.5
2771,43.9,85.5,83.5
2768,43.1,85.5,83.5
2749,42.8,85.5,83.5
2748,53.1,85.5,83.5
2738,44.3,85.5,83.5
2734,44.6,85.5,83.5
2720,43.5,85.5,83.5
2719,43.5,85.5,83.5
2711,44.6,85.5,83.5
2705,44.6,85.5,83.5
2683,46.5,85.5,83.5
2680,46.5,85.5,83.5
2670,46.5,85.5,83.5
2664,46.1,85.5,83.5
2656,48.3,85.5,83.5
2640,54.2,85.5,83.5
2632,46.1,85.5,83.5
2623,46.5,85.5,83.5
2616,48.7,85.5,83.5
2608,46.8,85.5,83.5
2594,45.7,85.5,83.5
2592,57.2,85.5,83.5
2419,59.0,85.5,83.5
3010,17.3,85.5,83.0
2916,50.9,85.5,83.0
2850,60.9,85.5,83.0
2828,60.1,85.5,83.0
2827,48.3,85.5,83.0
2804,44.6,85.5,83.0
2767,53.5,85.5,83.0
2763,38.7,85.5,83.0
2750,43.1,85.5,83.0
2747,43.5,85.5,83.0
2746,43.9,85.5,83.0
2726,36.1,85.5,83.0
2716,43.9,85.5,83.0
2693,46.1,85.5,83.0
2688,45.0,85.5,83.0
2677,46.1,85.5,83.0
2667,46.5,85.5,83.0
2662,44.6,85.5,83.0
2658,46.8,85.5,83.0
2657,44.6,85.5,83.0
2656,46.1,85.5,83.0
2650,46.5,85.5,83.0
2627,55.7,85.5,83.0
2627,46.8,85.5,83.0
2602,45.4,85.5,83.0
2600,51.6,85.5,83.0
2589,45.4,85.5,83.0
2576,47.2,85.5,83.0
2528,62.3,85.5,83.0
2873,53.5,85.5,82.5
2870,55.0,85.5,82.5
2815,60.5,85.5,82.5
2805,42.4,85.5,82.5
2787,44.6,85.5,82.5
2764,56.8,85.5,82.5
2725,57.5,85.5,82.5
2719,55.3,85.5,82.5
2713,45.7,85.5,82.5
2713,44.6,85.5,82.5
2704,43.9,85.5,82.5
2687,47.2,85.5,82.5
2649,59.4,85.5,82.5
2646,56.1,85.5,82.5
2643,56.1,85.5,82.5
2605,51.6,85.5,82.5
2579,62.7,85.5,82.5
2563,62.3,85.5,82.5
3205,18.4,85.5,82.0
2815,43.1,85.5,82.0
2813,59.8,85.5,82.0
2785,60.9,85.5,82.0
2778,58.3,85.5,82.0
2768,43.5,85.5,82.0
2762,56.8,85.5,82.0
2761,45.0,85.5,82.0
2758,44.3,85.5,82.0
2753,56.8,85.5,82.0
2747,42.8,85.5,82.0
2731,45.0,85.5,82.0
2724,50.5,85.5,82.0
2708,54.6,85.5,82.0
2698,46.5,85.5,82.0
2694,50.5,85.5,82.0
2627,58.6,85.5,82.0
2544,56.8,85.5,82.0
2816,52.0,85.5,81.5
2789,55.3,85.5,81.5
2756,61.2,85.5,81.5
2737,57.9,85.5,81.5
2702,55.7,85.5,81.5
2695,44.6,85.5,81.5
2645,57.9,85.5,81.5
2631,56.4,85.5,81.5
2500,59.8,85.5,81.5
3341,19.2,85.5,81.0
2757,58.3,85.5,81.0
2741,59.0,85.5,81.0
2723,59.4,85.5,81.0
2715,58.6,85.5,81.0
2710,58.3,85.5,81.0
2549,56.1,85.5,81.0
2781,59.8,85.5,80.5
2774,58.3,85.5,80.5
2760,58.3,85.5,80.5
2754,58.3,85.5,80.5
2746,58.6,85.5,80.5
2741,59.4,85.5,80.5
2741,53.5,85.5,80.5
2718,60.9,85.5,80.5
2716,57.5,85.5,80.5
2706,57.9,85.5,80.5
2687,57.9,85.5,80.5
2682,60.5,85.5,80.5
2661,57.9,85.5,80.5
2647,58.3,85.5,80.5
2615,58.3,85.5,80.5
3489,18.1,85.5,80.0
2782,59.8,85.5,80.0
2756,58.3,85.5,80.0
2725,58.3,85.5,80.0
2782,59.8,85.5,79.5
1701,32.4,85.5,78.0
1918,76.4,85.0,125.5
3563,55.0,85.0,124.0
3536,17.7,85.0,113.5
2472,19.5,85.0,103.0
2427,19.2,85.0,103.0
2325,19.9,85.0,103.0
2584,19.9,85.0,102.5
2732,18.1,85.0,101.5
2591,18.1,85.0,101.5
3646,45.7,85.0,101.0
3638,46.1,85.0,100.5
3497,47.2,85.0,100.5
2677,18.1,85.0,100.5
2532,19.2,85.0,100.5
2501,18.1,85.0,100.5
2416,18.8,85.0,100.5
2374,19.5,85.0,100.5
3466,77.5,85.0,100.0
2799,19.2,85.0,100.0
3503,49.4,85.0,99.5
2586,18.4,85.0,99.0
2333,19.5,85.0,99.0
3560,47.9,85.0,98.5
3479,73.4,85.0,98.5
2602,19.5,85.0,98.5
2576,19.9,85.0,98.5
2493,19.5,85.0,98.5
3541,85.2,85.0,98.0
3495,50.2,85.0,98.0
3444,83.4,85.0,98.0
3435,50.9,85.0,98.0
2583,18.8,85.0,98.0
3471,74.5,85.0,97.5
3454,78.9,85.0,97.5
2748,18.8,85.0,97.5
2703,18.8,85.0,97.5
2466,20.3,85.0,97.5
2428,19.2,85.0,97.5
2542,19.5,85.0,97.0
3425,51.6,85.0,96.5
3400,51.3,85.0,96.5
2863,16.9,85.0,96.5
2403,20.6,85.0,96.5
3454,79.7,85.0,96.0
3441,54.2,85.0,96.0
3425,53.8,85.0,96.0
2767,19.2,85.0,96.0
2359,21.4,85.0,96.0
3434,79.7,85.0,95.5
3422,78.9,85.0,95.5
2726,19.5,85.0,95.5
2640,18.1,85.0,95.5
2639,23.6,85.0,95.5
2538,20.6,85.0,95.5
3450,53.8,85.0,95.0
3353,53.5,85.0,95.0
3345,69.7,85.0,95.0
3263,49.8,85.0,95.0
2703,18.4,85.0,95.0
2638,18.8,85.0,95.0
2589,18.8,85.0,95.0
2482,20.6,85.0,95.0
3414,53.8,85.0,94.5
3392,36.5,85.0,94.5
3388,54.6,85.0,94.5
3368,71.2,85.0,94.5
3356,71.2,85.0,94.5
3349,56.4,85.0,94.5
3339,70.1,85.0,94.5
3327,52.0,85.0,94.5
3289,55.3,85.0,94.5
3277,64.9,85.0,94.5
3245,71.9,85.0,94.5
2898,19.5,85.0,94.5
2729,19.2,85.0,94.5
2588,19.5,85.0,94.5
2557,18.8,85.0,94.5
3500,19.5,85.0,94.0
3324,55.7,85.0,94.0
3323,60.1,85.0,94.0
3307,68.6,85.0,94.0
3284,68.2,85.0,94.0
3267,61.6,85.0,94.0
3266,67.5,85.0,94.0
3265,71.6,85.0,94.0
3259,53.8,85.0,94.0
3126,70.8,85.0,94.0
3392,55.0,85.0,93.5
3338,58.3,85.0,93.5
3335,57.9,85.0,93.5
3325,62.0,85.0,93.5
3322,62.0,85.0,93.5
3306,59.0,85.0,93.5
3295,63.8,85.0,93.5
3284,57.5,85.0,93.5
3277,65.7,85.0,93.5
3260,68.6,85.0,93.5
3256,64.5,85.0,93.5
3248,65.3,85.0,93.5
3246,52.7,85.0,93.5
3243,64.2,85.0,93.5
3228,53.1,85.0,93.5
3007,18.8,85.0,93.5
2786,20.6,85.0,93.5
2750,17.7,85.0,93.5
2720,18.1,85.0,93.5
2654,20.6,85.0,93.5
3387,52.7,85.0,93.0
3344,57.9,85.0,93.0
3339,59.0,85.0,93.0
3330,56.1,85.0,93.0
3326,55.3,85.0,93.0
3324,55.3,85.0,93.0
3321,55.7,85.0,93.0
3308,68.6,85.0,93.0
3304,60.5,85.0,93.0
3299,56.8,85.0,93.0
3295,69.0,85.0,93.0
3285,54.6,85.0,93.0
3274,54.2,85.0,93.0
3272,53.1,85.0,93.0
3261,64.2,85.0,93.0
3245,64.2,85.0,93.0
3243,61.2,85.0,93.0
3234,52.0,85.0,93.0
3233,62.7,85.0,93.0
3228,61.2,85.0,93.0
3189,50.5,85.0,93.0
3175,58.6,85.0,93.0
2874,18.8,85.0,93.0
2783,18.4,85.0,93.0
2540,20.6,85.0,93.0
2475,19.5,85.0,93.0
2472,19.5,85.0,93.0
3329,59.0,85.0,92.5
3316,57.5,85.0,92.5
3314,56.4,85.0,92.5
3290,68.6,85.0,92.5
3290,57.5,85.0,92.5
3280,68.6,85.0,92.5
3279,69.3,85.0,92.5
3277,69.0,85.0,92.5
3273,67.9,85.0,92.5
3272,52.4,85.0,92.5
3260,61.2,85.0,92.5
3256,60.9,85.0,92.5
3251,61.2,85.0,92.5
3249,67.1,85.0,92.5
3248,61.6,85.0,92.5
3247,67.5,85.0,92.5
3239,64.2,85.0,92.5
3216,63.1,85.0,92.5
3212,63.1,85.0,92.5
3204,64.9,85.0,92.5
3204,64.9,85.0,92.5
3195,61.6,85.0,92.5
3159,50.5,85.0,92.5
3120,20.6,85.0,92.5
3116,62.0,85.0,92.5
2822,17.7,85.0,92.5
2816,18.4,85.0,92.5
2775,19.2,85.0,92.5
2698,18.1,85.0,92.5
2635,18.4,85.0,92.5
2597,18.8,85.0,92.5
2551,18.8,85.0,92.5
2527,19.5,85.0,92.5
2517,20.6,85.0,92.5
2513,19.9,85.0,92.5
2501,20.3,85.0,92.5
2496,19.5,85.0,92.5
3275,55.3,85.0,92.0
3272,60.5,85.0,92.0
3249,52.4,85.0,92.0
3243,68.6,85.0,92.0
3243,61.2,85.0,92.0
3243,60.9,85.0,92.0
3241,61.2,85.0,92.0
3183,52.0,85.0,92.0
2596,19.9,85.0,92.0
2586,18.8,85.0,92.0
2477,19.9,85.0,92.0
2474,20.3,85.0,92.0
1873,53.8,85.0,92.0
1870,54.2,85.0,92.0
3298,68.6,85.0,91.5
3250,57.9,85.0,91.5
3249,59.8,85.0,91.5
3242,61.2,85.0,91.5
3236,60.9,85.0,91.5
3236,57.5,85.0,91.5
3235,61.2,85.0,91.5
3235,57.9,85.0,91.5
3225,59.8,85.0,91.5
3147,59.4,85.0,91.5
3126,65.7,85.0,91.5
1925,56.1,85.0,91.5
3237,64.2,85.0,91.0
3235,58.6,85.0,91.0
3229,59.4,85.0,91.0
3223,57.2,85.0,91.0
3221,57.2,85.0,91.0
3203,58.3,85.0,91.0
3201,57.2,85.0,91.0
3191,52.4,85.0,91.0
3182,57.5,85.0,91.0
3176,53.1,85.0,91.0
3172,50.9,85.0,91.0
3171,52.4,85.0,91.0
3150,60.1,85.0,91.0
3138,71.9,85.0,91.0
3136,64.2,85.0,91.0
3090,64.2,85.0,91.0
3048,17.7,85.0,91.0
2976,20.3,85.0,91.0
2974,46.8,85.0,91.0
2929,20.3,85.0,91.0
2750,19.2,85.0,91.0
1983,51.6,85.0,91.0
1933,52.7,85.0,91.0
1837,52.4,85.0,91.0
1775,58.6,85.0,91.0
3283,54.6,85.0,90.5
3256,52.4,85.0,90.5
3252,52.7,85.0,90.5
3246,52.7,85.0,90.5
3227,57.5,85.0,90.5
3199,59.8,85.0,90.5
3191,58.3,85.0,90.5
3188,60.9,85.0,90.5
3181,58.6,85.0,90.5
3180,58.6,85.0,90.5
3169,41.7,85.0,90.5
3167,61.2,85.0,90.5
3136,51.6,85.0,90.5
3134,47.2,85.0,90.5
3103,64.5,85.0,90.5
3081,64.2,85.0,90.5
3062,63.1,85.0,90.5
2696,18.8,85.0,90.5
1973,51.6,85.0,90.5
1964,51.6,85.0,90.5
1866,51.6,85.0,90.5
1793,53.8,85.0,90.5
3234,61.6,85.0,90.0
3211,58.6,85.0,90.0
3205,63.1,85.0,90.0
3194,59.0,85.0,90.0
3184,53.5,85.0,90.0
3180,57.9,85.0,90.0
3174,53.5,85.0,90.0
3171,58.3,85.0,90.0
3169,52.7,85.0,90.0
3165,53.8,85.0,90.0
3164,58.3,85.0,90.0
3158,58.6,85.0,90.0
3157,58.6,85.0,90.0
3152,59.0,85.0,90.0
3152,58.6,85.0,90.0
3111,51.6,85.0,90.0
3099,50.5,85.0,90.0
3095,50.5,85.0,90.0
3089,50.2,85.0,90.0
3086,49.8,85.0,90.0
3085,48.7,85.0,90.0
3084,49.0,85.0,90.0
3069,41.7,85.0,90.0
2965,56.4,85.0,90.0
2248,39.1,85.0,90.0
2141,52.7,85.0,90.0
1802,57.9,85.0,90.0
3235,60.9,85.0,89.5
3182,52.7,85.0,89.5
3180,45.0,85.0,89.5
3158,57.9,85.0,89.5
3151,58.3,85.0,89.5
3150,59.0,85.0,89.5
3143,59.0,85.0,89.5
3143,51.3,85.0,89.5
3135,57.5,85.0,89.5
3114,60.1,85.0,89.5
3104,49.8,85.0,89.5
3099,49.4,85.0,89.5
3063,49.8,85.0,89.5
2998,47.6,85.0,89.5
2958,48.3,85.0,89.5
2528,20.6,85.0,89.5
2293,40.9,85.0,89.5
2213,39.8,85.0,89.5
2044,56.4,85.0,89.5
1999,51.3,85.0,89.5
1988,57.5,85.0,89.5
1947,61.6,85.0,89.5
1888,51.3,85.0,89.5
1853,59.4,85.0,89.5
3158,53.1,85.0,89.0
3115,56.1,85.0,89.0
3114,52.0,85.0,89.0
3113,59.0,85.0,89.0
3104,53.8,85.0,89.0
3096,50.5,85.0,89.0
3090,60.1,85.0,89.0
3086,57.2,85.0,89.0
3072,59.8,85.0,89.0
3047,44.6,85.0,89.0
3046,46.1,85.0,89.0
2950,40.2,85.0,89.0
2150,50.5,85.0,89.0
3218,55.0,85.0,88.5
3184,59.4,85.0,88.5
3138,58.6,85.0,88.5
3095,53.8,85.0,88.5
3093,54.6,85.0,88.5
3090,61.6,85.0,88.5
3089,53.1,85.0,88.5
3088,59.0,85.0,88.5
3070,51.3,85.0,88.5
3059,46.1,85.0,88.5
3056,46.8,85.0,88.5
3055,50.2,85.0,88.5
3055,46.1,85.0,88.5
3053,53.1,85.0,88.5
3051,56.4,85.0,88.5
3048,48.3,85.0,88.5
3038,46.1,85.0,88.5
3037,46.8,85.0,88.5
3033,64.9,85.0,88.5
3011,45.0,85.0,88.5
2993,40.6,85.0,88.5
2985,40.6,85.0,88.5
2966,47.6,85.0,88.5
2931,52.4,85.0,88.5
2674,18.8,85.0,88.5
2100,53.8,85.0,88.5
2092,54.2,85.0,88.5
2081,53.5,85.0,88.5
2073,54.6,85.0,88.5
2072,54.2,85.0,88.5
1999,59.8,85.0,88.5
1978,57.9,85.0,88.5
1974,58.6,85.0,88.5
3250,19.2,85.0,88.0
3109,58.3,85.0,88.0
3105,56.4,85.0,88.0
3102,56.8,85.0,88.0
3077,47.6,85.0,88.0
3076,50.2,85.0,88.0
3074,52.0,85.0,88.0
3070,40.9,85.0,88.0
3067,55.3,85.0,88.0
3066,40.9,85.0,88.0
3057,41.3,85.0,88.0
3033,46.5,85.0,88.0
2999,40.9,85.0,88.0
2998,40.6,85.0,88.0
2994,18.8,85.0,88.0
2993,43.9,85.0,88.0
2988,40.9,85.0,88.0
2965,57.5,85.0,88.0
2962,59.4,85.0,88.0
2784,19.2,85.0,88.0
2369,43.5,85.0,88.0
2196,49.8,85.0,88.0
2099,53.5,85.0,88.0
2092,53.8,85.0,88.0
1925,59.0,85.0,88.0
1801,61.2,85.0,88.0
3089,42.0,85.0,87.5
3085,47.2,85.0,87.5
3071,56.1,85.0,87.5
3071,42.4,85.0,87.5
3056,47.2,85.0,87.5
3053,46.5,85.0,87.5
3048,47.9,85.0,87.5
3048,47.9,85.0,87.5
3047,46.1,85.0,87.5
3046,47.6,85.0,87.5
3046,46.1,85.0,87.5
3044,47.9,85.0,87.5
3039,47.9,85.0,87.5
3038,46.8,85.0,87.5
3034,47.9,85.0,87.5
3032,48.3,85.0,87.5
3016,40.9,85.0,87.5
3011,40.9,85.0,87.5
3009,41.3,85.0,87.5
3007,40.6,85.0,87.5
3003,56.4,85.0,87.5
2998,57.2,85.0,87.5
2991,43.5,85.0,87.5
2953,39.1,85.0,87.5
2951,47.9,85.0,87.5
2949,53.8,85.0,87.5
2943,46.1,85.0,87.5
2744,19.9,85.0,87.5
2543,46.1,85.0,87.5
2280,51.6,85.0,87.5
2203,53.8,85.0,87.5
2124,53.5,85.0,87.5
2028,59.0,85.0,87.5
1925,59.0,85.0,87.5
3071,40.9,85.0,87.0
3069,42.4,85.0,87.0
3066,42.4,85.0,87.0
3060,42.4,85.0,87.0
3051,48.3,85.0,87.0
3050,47.9,85.0,87.0
3049,46.1,85.0,87.0
3045,48.3,85.0,87.0
3006,56.1,85.0,87.0
3000,56.8,85.0,87.0
2999,44.6,85.0,87.0
2980,56.4,85.0,87.0
2977,41.7,85.0,87.0
2968,48.3,85.0,87.0
2958,60.9,85.0,87.0
2953,45.4,85.0,87.0
2949,43.5,85.0,87.0
2936,59.4,85.0,87.0
2929,46.1,85.0,87.0
2579,52.0,85.0,87.0
2512,47.6,85.0,87.0
2442,47.2,85.0,87.0
2394,54.6,85.0,87.0
2357,52.7,85.0,87.0
2329,52.7,85.0,87.0
2180,62.0,85.0,87.0
2031,60.9,85.0,87.0
2024,60.9,85.0,87.0
2006,59.8,85.0,87.0
3113,52.7,85.0,86.5
3100,53.8,85.0,86.5
3094,53.8,85.0,86.5
3074,46.8,85.0,86.5
3061,40.9,85.0,86.5
3052,57.5,85.0,86.5
3050,45.7,85.0,86.5
3029,59.4,85.0,86.5
3026,56.4,85.0,86.5
3021,40.9,85.0,86.5
3021,40.6,85.0,86.5
2997,19.2,85.0,86.5
2970,57.9,85.0,86.5
2970,57.2,85.0,86.5
2967,57.2,85.0,86.5
2960,53.8,85.0,86.5
2960,42.4,85.0,86.5
2953,42.8,85.0,86.5
2942,50.2,85.0,86.5
2932,46.5,85.0,86.5
2927,18.8,85.0,86.5
2877,46.8,85.0,86.5
2774,39.1,85.0,86.5
2569,41.7,85.0,86.5
2559,46.8,85.0,86.5
2554,47.6,85.0,86.5
2480,51.3,85.0,86.5
2478,46.8,85.0,86.5
2459,54.2,85.0,86.5
3000,56.8,85.0,86.0
2972,42.0,85.0,86.0
2969,47.9,85.0,86.0
2968,56.4,85.0,86.0
2965,55.7,85.0,86.0
2964,56.8,85.0,86.0
2962,50.2,85.0,86.0
2957,53.8,85.0,86.0
2955,55.3,85.0,86.0
2955,54.2,85.0,86.0
2955,46.5,85.0,86.0
2952,45.7,85.0,86.0
2939,54.2,85.0,86.0
2939,45.7,85.0,86.0
2939,43.5,85.0,86.0
2938,46.1,85.0,86.0
2936,45.7,85.0,86.0
2933,54.6,85.0,86.0
2931,54.6,85.0,86.0
2930,46.5,85.0,86.0
2929,55.0,85.0,86.0
2929,45.7,85.0,86.0
2912,45.4,85.0,86.0
2887,48.7,85.0,86.0
2886,51.6,85.0,86.0
2816,40.9,85.0,86.0
2737,50.2,85.0,86.0
2681,43.9,85.0,86.0
2659,43.5,85.0,86.0
2642,40.2,85.0,86.0
2559,47.9,85.0,86.0
2551,49.4,85.0,86.0
2537,48.3,85.0,86.0
2533,47.6,85.0,86.0
2469,43.5,85.0,86.0
2166,57.2,85.0,86.0
4124,15.8,85.0,85.5
3164,18.8,85.0,85.5
3056,47.9,85.0,85.5
3028,57.9,85.0,85.5
2990,56.4,85.0,85.5
2989,56.8,85.0,85.5
2982,57.2,85.0,85.5
2942,53.8,85.0,85.5
2942,48.3,85.0,85.5
2929,46.1,85.0,85.5
2928,54.6,85.0,85.5
2925,50.9,85.0,85.5
2925,49.0,85.0,85.5
2921,46.5,85.0,85.5
2920,51.6,85.0,85.5
2918,57.9,85.0,85.5
2916,47.2,85.0,85.5
2913,49.0,85.0,85.5
2899,46.8,85.0,85.5
2897,47.2,85.0,85.5
2890,45.0,85.0,85.5
2861,42.0,85.0,85.5
2860,42.0,85.0,85.5
2815,41.3,85.0,85.5
2769,38.0,85.0,85.5
2691,40.9,85.0,85.5
2655,49.8,85.0,85.5
2652,39.5,85.0,85.5
2638,43.9,85.0,85.5
2636,43.1,85.0,85.5
2601,45.7,85.0,85.5
2600,46.8,85.0,85.5
2578,43.9,85.0,85.5
2547,53.1,85.0,85.5
2511,53.8,85.0,85.5
2331,43.1,85.0,85.5
2200,54.2,85.0,85.5
3864,15.8,85.0,85.0
3855,15.8,85.0,85.0
3833,15.8,85.0,85.0
3821,15.8,85.0,85.0
3813,15.8,85.0,85.0
3804,15.8,85.0,85.0
3784,15.8,85.0,85.0
3781,15.8,85.0,85.0
3754,15.8,85.0,85.0
3509,24.3,85.0,85.0
2980,42.0,85.0,85.0
2966,56.8,85.0,85.0
2964,59.8,85.0,85.0
2953,41.7,85.0,85.0
2948,53.8,85.0,85.0
2946,43.9,85.0,85.0
2941,49.0,85.0,85.0
2938,47.9,85.0,85.0
2929,51.6,85.0,85.0
2921,54.6,85.0,85.0
2918,44.6,85.0,85.0
2914,58.3,85.0,85.0
2912,47.2,85.0,85.0
2911,55.0,85.0,85.0
2908,46.5,85.0,85.0
2906,46.5,85.0,85.0
2905,44.6,85.0,85.0
2904,46.5,85.0,85.0
2903,49.8,85.0,85.0
2902,47.6,85.0,85.0
2900,46.5,85.0,85.0
2895,46.8,85.0,85.0
2890,49.8,85.0,85.0
2890,46.8,85.0,85.0
2886,60.5,85.0,85.0
2876,49.8,85.0,85.0
2872,47.2,85.0,85.0
2865,41.3,85.0,85.0
2857,42.4,85.0,85.0
2845,44.3,85.0,85.0
2843,41.7,85.0,85.0
2836,41.7,85.0,85.0
2829,41.3,85.0,85.0
2733,42.4,85.0,85.0
2705,44.6,85.0,85.0
2683,43.5,85.0,85.0
2678,43.5,85.0,85.0
2656,43.5,85.0,85.0
2634,43.5,85.0,85.0
2601,43.5,85.0,85.0
2539,46.1,85.0,85.0
2534,43.1,85.0,85.0
2520,48.3,85.0,85.0
2488,54.2,85.0,85.0
2394,52.4,85.0,85.0
2383,53.1,85.0,85.0
2300,61.6,85.0,85.0
3040,19.2,85.0,84.5
3008,19.2,85.0,84.5
2936,19.5,85.0,84.5
2934,50.2,85.0,84.5
2926,61.2,85.0,84.5
2921,51.6,85.0,84.5
2917,61.2,85.0,84.5
2908,57.9,85.0,84.5
2896,55.0,85.0,84.5
2892,47.2,85.0,84.5
2892,46.8,85.0,84.5
2887,45.0,85.0,84.5
2884,46.5,85.0,84.5
2883,47.2,85.0,84.5
2881,60.1,85.0,84.5
2881,46.8,85.0,84.5
2877,47.2,85.0,84.5
2873,46.8,85.0,84.5
2869,55.7,85.0,84.5
2863,44.6,85.0,84.5
2851,45.4,85.0,84.5
2850,47.2,85.0,84.5
2850,42.0,85.0,84.5
2848,61.6,85.0,84.5
2845,41.7,85.0,84.5
2840,45.4,85.0,84.5
2834,42.0,85.0,84.5
2829,44.6,85.0,84.5
2823,42.8,85.0,84.5
2820,41.7,85.0,84.5
2820,41.7,85.0,84.5
2820,40.6,85.0,84.5
2815,42.8,85.0,84.5
2793,41.7,85.0,84.5
2779,40.9,85.0,84.5
2763,39.8,85.0,84.5
2737,38.3,85.0,84.5
2733,19.2,85.0,84.5
2724,42.4,85.0,84.5
2692,42.8,85.0,84.5
2686,43.1,85.0,84.5
2674,50.2,85.0,84.5
2674,44.3,85.0,84.5
2652,44.3,85.0,84.5
2604,42.4,85.0,84.5
2602,45.4,85.0,84.5
2593,45.7,85.0,84.5
2590,45.7,85.0,84.5
2587,45.7,85.0,84.5
2581,55.7,85.0,84.5
2581,47.6,85.0,84.5
2566,46.5,85.0,84.5
2565,47.6,85.0,84.5
2536,47.9,85.0,84.5
2531,48.3,85.0,84.5
2520,48.3,85.0,84.5
2509,43.1,85.0,84.5
2507,53.1,85.0,84.5
